,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio,yDiff
0,0,0,0,346.81256103515625,102.95208740234375,-36.46124267578125,45.476043701171875,3.3686792850494385,1.0,0
