40,-10,-15,349.18,163.15,-52.41,25.04,2.14,0.98,-43
40,-10,-15,343.57,164.42,-55.22,25.36,2.09,0.95,-40
40,-15,-5,347.38,138.24,68.69,25.12,2.51,0.94,-14
40,-15,-5,345.06,137.07,69.53,25.53,2.52,0.94,-14
40,-15,-5,348.08,138.39,68.47,26.19,2.52,0.91,-12
40,-15,-5,343.17,136.23,69.59,25.11,2.52,0.93,-13
40,-15,-5,347.79,138.29,68.57,26.15,2.51,0.93,-13
40,-15,-10,340.21,147.66,34.11,22.83,2.3,0.93,-23
40,-15,-10,341.04,148.07,31.67,23.04,2.3,0.92,-23
40,-15,-10,339.11,147.87,33.55,22.94,2.29,0.93,-24
40,-15,-10,344.51,149.16,33.33,23.58,2.31,0.91,-23
40,-15,-10,343.47,147.97,34.73,22.99,2.32,0.94,-25
40,-15,-15,340.17,163.26,-14.92,21.63,2.08,0.92,-39
40,-15,-15,342.81,163.83,-17.44,22.91,2.09,0.89,-36
40,-15,-15,338.96,162.61,-15.52,22.31,2.08,0.9,-38
40,-15,-15,340.96,163.12,-15.52,22.56,2.09,0.9,-37
40,-15,-15,340.4,163.12,-15.8,22.56,2.09,0.9,-37
40,-15,-20,339.53,176.89,-63.24,24.44,1.92,0.9,-51
40,-15,-20,339.29,176.52,-63.36,24.26,1.92,0.88,-50
40,-15,-20,340.65,177.9,-63.68,24.95,1.91,0.9,-51
40,-15,-20,339.59,176.93,-63.21,24.46,1.92,0.91,-52
40,-15,-20,339.06,177,-63.47,24.5,1.92,0.9,-52
40,-20,-15,329.64,161.33,35.82,15.67,2.04,0.87,-33
40,-20,-15,328.09,162.32,36.04,15.97,2.02,0.86,-33
40,-20,-15,330.82,162.63,36.41,16.31,2.03,0.85,-32
40,-20,-15,320.53,161.87,32.27,15.46,1.98,0.87,-33
40,-20,-15,327.69,162.97,35.84,15.48,2.01,0.89,-34
40,-20,-20,326.05,175.91,-15.97,14.96,1.85,0.84,-46
40,-20,-20,321.64,176.56,-20.75,15.28,1.82,0.83,-44
