,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio,yDiff
183,45,5,10,322.1854858,133.0905609,45.90725708,8.307159424,2.420799017,1.064814815,18
184,45,5,10,323.6318665,131.2714233,44.18408203,9.63571167,2.465364218,1.08490566,16
185,45,10,5,321.4908447,122.8536224,-44.74542236,6.28817749,2.616860867,1.0625,4
186,45,10,5,320.4872437,122.8849792,-45.24362183,6.556213379,2.608026266,1.054545455,6
187,45,10,5,320.5476074,122.330719,-45.21343994,6.015762329,2.620336056,1.045045045,7
188,45,10,5,320.4872131,122.3212585,-45.24365234,6.274353027,2.620045185,1.063636364,5
189,45,10,5,322.571167,122.6351013,-45.2855835,6.359649658,2.630333185,1.054545455,6
190,45,10,10,320.8255005,135.0923767,-0.200836182,7.496505737,2.374860048,1.101851852,17
191,45,10,10,316.4153442,133.6840973,-3.207641602,6.768554688,2.366888523,1.091743119,15
192,45,10,10,318.3651733,130.7665405,-3.182556152,7.383224487,2.434607267,1.092592593,13
193,45,10,10,319.3138428,133.0015717,-2.656890869,6.973510742,2.400827646,1.093457944,16
194,45,10,10,317.739624,131.2929993,-2.869781494,7.646499634,2.420080423,1.103773585,14
195,45,10,15,319.3889771,148.5205994,54.30551147,10.95497131,2.150469303,1.112149533,30
196,45,10,15,317.3171387,148.5111694,55.34143066,11.36730957,2.136655092,1.133333333,29
197,45,10,15,316.5561523,147.8740845,54.72192383,10.72360229,2.140714169,1.093457944,31
198,45,10,15,321.7008972,147.5156555,53.14953613,10.76701355,2.180791616,1.114285714,30
199,45,10,15,314.1895142,147.3923645,56.90524292,11.54206848,2.131654024,1.101851852,29
200,45,10,15,317.1727905,148.3788147,54.41360474,10.96498108,2.137588024,1.101851852,30
201,45,15,5,309.4286804,124.3903809,-87.71430969,0.630981445,2.487561226,1.083333333,7
202,45,15,5,309.6029663,122.9979095,-86.80145264,1.498931885,2.51714015,1.103773585,6
203,45,15,5,312.1537476,124.451828,-85.46176147,0.586456299,2.508229494,1.092592593,6
204,45,15,5,308.5241394,123.1856842,-86.2620697,1.592834473,2.50454545,1.113207547,5
205,45,15,5,309.5372925,122.2478943,-86.76861572,2.123977661,2.53204608,1.113207547,4
206,45,15,10,307.1168823,135.6760406,-31.16152954,1.838043213,2.263604403,1.18627451,14
207,45,15,10,307.7607422,137.8394623,-30.96426392,0.787384033,2.232747793,1.130841121,17
208,45,15,10,304.6799927,137.7368317,-33.33999634,-0.051574707,2.212044477,1.122641509,18
209,45,15,10,303.8200073,137.1021423,-33.90997314,-0.388916016,2.216012001,1.132075472,17
