,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio
0,0,0,0,195.93533325195312,97.88088989257812,88.92405700683594,150.60108947753906,2.0017731189727783,1.3611111111111112
1,0,0,0,201.38624572753906,95.9794921875,91.37004852294922,154.78204345703125,2.09822154045105,1.2207792207792207
2,0,0,0,211.47763061523438,97.03590393066406,96.50077819824219,154.14926147460938,2.179375171661377,0.9885057471264368
